Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
1869	E2F1	E2F transcription factor 1	NM_005225	NP_005216.1	ENSG00000101412	chr20:31728198 - 31737731	apoptosis;cell cycle;cell proliferation;cytoplasm;forebrain development;G1 phase of mitotic cell cycle;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of transcription from RNA polymerase II promoter;protein binding;regulation of progression through cell cycle;regulation of transcription, DNA-dependent;transcription;transcription corepressor activity;transcription factor activity;transcription factor complex;transcriptional activator activity	Stability,  Tumor Suppressor
1910	EDNRB	endothelin receptor type B	NM_003991, NM_001122659	NP_003982.1, NP_001116131.1	ENSG00000136160	chr13:77370335 - 77390709	blood pressure regulation;endothelin-B receptor activity;G-protein signaling, coupled to IP3 second messenger (phospholipase C activating);integral to plasma membrane;melanocyte differentiation;negative regulation of adenylate cyclase activity;neural crest cell migration;peripheral nervous system development;pigmentation during development;plasma membrane;posterior midgut development;protein binding;receptor activity;regulation of pH;rhodopsin-like receptor activity;sensory perception of sound	Stability
1915	EEF1A1	eukaryotic translation elongation factor 1 alpha 1	NM_001402	NP_001393.1	ENSG00000156508	chr6:74284253 - 74286470	cytoplasm;eukaryotic translation elongation factor 1 complex;GTP binding;GTPase activity;nucleotide binding;protein binding;translation;translation elongation factor activity;translational elongation	EGFR1,  Stability,  Tumor Suppressor
80820	EEPD1	-	NM_030636	NP_085139.2	ENSG00000122547	chr7:36160458 - 36305340	intracellular;sequence-specific DNA binding	Stability
1956	EGFR	epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	NM_201284, NM_005228, NM_201283, NM_201282	NP_958441.1, NP_005219.2, NP_958440.1, NP_958439.1	ENSG00000146648	chr7:55054464 - 55240804	actin filament binding;AP-2 adaptor complex;ATP binding;calcium-dependent phospholipase A2 activation;cell cycle;cell proliferation;cell surface receptor linked signal transduction;cell-cell adhesion;cytoplasm;double-stranded DNA binding;endosome;epidermal growth factor receptor activity;epidermal growth factor receptor signaling pathway;extracellular space;identical protein binding;integral to membrane;MAP/ERK kinase kinase activity;negative regulation of progression through cell cycle;nitric-oxide synthas	Alpha6Beta4 Integrin,  EGFR1,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Amplification,  Missense mutation
54583	EGLN1	egl nine homolog 1 (C. elegans)	NM_022051	NP_071334.1	ENSG00000135766	chr1:229568779 - 229624257	cytosol;iron ion binding;L-ascorbic acid binding;metal ion binding;oxidoreductase activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors;oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen;protein binding;protein metabolic process;zinc ion binding	Stability,  Tumor Suppressor
83939	EIF2A	eukaryotic translation initiation factor 2A, 65kDa	NM_032025	NP_114414.2	ENSG00000144895	chr3:151747279 - 151784388	cytoplasm;eukaryotic translation initiation factor 2 complex;regulation of translation;ribosome assembly;ribosome binding;translation initiation factor activity;tRNA binding	Stability
1967	EIF2B1	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa	NM_001414	NP_001405.1	ENSG00000111361	chr12:122672255 - 122684057	cellular metabolic process;cellular response to stimulus;cytoplasm;eukaryotic translation initiation factor 2B complex;guanyl-nucleotide exchange factor activity;membrane fraction;oligodendrocyte development;plasma membrane;protein binding;response to glucose stimulus;response to heat;response to peptide hormone stimulus;translation initiation factor activity;translational initiation	Stability
8892	EIF2B2	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa	NM_014239	NP_055054.1	ENSG00000119718	chr14:74539446 - 74545644	ATP binding;cellular metabolic process;cellular response to stimulus;central nervous system development;cytoplasm;eukaryotic translation initiation factor 2B complex;GTP binding;guanyl-nucleotide exchange factor activity;myelination;oligodendrocyte development;ovarian follicle development;protein binding;regulation of translational initiation;response to glucose stimulus;response to heat;response to peptide hormone stimulus;translation initiation factor activity	Stability
8893	EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	NM_003907	NP_003898.2	ENSG00000145191	chr3:185335867 - 185345425	acyltransferase activity;astrocyte development;cellular response to stimulus;cytoplasm;eukaryotic translation initiation factor 2B complex;guanyl-nucleotide exchange factor activity;myelination;nucleus;oligodendrocyte development;ovarian follicle development;positive regulation of translational initiation;protein binding;response to glucose stimulus;response to heat;response to peptide hormone stimulus;translation initiation factor activity	Stability
27161	EIF2C2	eukaryotic translation initiation factor 2C, 2	NM_012154	NP_036286.2	ENSG00000123908	chr8:141611324 - 141714787	cellular_component;protein binding;translation;translation initiation factor activity	Stability
1977	EIF4E	eukaryotic translation initiation factor 4E	NM_001968	NP_001959.1	ENSG00000151247	chr4:100021201 - 100069286	cytoplasm;eukaryotic translation initiation factor 4F complex;protein binding;regulation of translation;RNA cap binding;translation initiation factor activity;translational initiation	Alpha6Beta4 Integrin,  Hahn and Weinberg 2002,  Stability
1981	EIF4G1	eukaryotic translation initiation factor 4 gamma, 1	NM_004953, NM_198242	NP_004944.2, NP_937885.1	ENSG00000114867	chr3:185516278 - 185535390	cytoplasm;eukaryotic translation initiation factor 4F complex;protein binding;regulation of translational initiation;RNA binding;translation initiation factor activity	Stability
1984	EIF5A	eukaryotic translation initiation factor 5A	NM_001970	NP_001961.1	ENSG00000132507	chr17:7153678 - 7155683	cytoplasm;nucleus;regulation of translational initiation;translation initiation factor activity;viral genome replication	Stability
1994	ELAVL1	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)	NM_001419	NP_001410.2	ENSG00000066044	chr19:7934366 - 7962699	identical protein binding;mRNA 3'-UTR binding;mRNA stabilization;multicellular organismal development;nucleotide binding;nucleus;RNA catabolic process	Stability
1996	ELAVL4	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D)	NM_021952	NP_068771.2	ENSG00000162374	chr1:50347448 - 50439437	mRNA 3'-UTR binding;mRNA processing;nucleotide binding;RNA binding	Stability
9844	ELMO1	engulfment and cell motility 1	NM_130442, NM_014800	NP_569709.1, NP_055615.8	ENSG00000155849	chr7:36861680 - 37348819	actin cytoskeleton organization and biogenesis;apoptosis;cell motility;cytoplasm;cytoskeleton;phagocytosis;phagocytosis, engulfment;plasma membrane;protein binding;Rac protein signal transduction;SH3 domain binding	Stability
2006	ELN	elastin (supravalvular aortic stenosis, Williams-Beuren syndrome)	NM_001081752, NM_001081754, NM_001081755, NM_001081753	NP_001075221.1, NP_000492.2, NP_001075224.1, NP_001075222.1, NP_001075223.1	ENSG00000049540	chr7:73080453 - 73120966	acyltransferase activity;cell proliferation;circulation;cytoplasm;DNA repair;endonuclease activity;extracellular matrix constituent conferring elasticity;extracellular matrix structural constituent;GTP binding;organ morphogenesis;proteinaceous extracellular matrix;respiratory gaseous exchange	Stability
146956	EME1	essential meiotic endonuclease 1 homolog 1 (S. pombe)	NM_152463	NP_689676.1	ENSG00000154920	chr17:45807568 - 45813299	DNA recombination;DNA repair;endonuclease activity;hydrolase activity;magnesium ion binding;nucleus	Stability
197342	EME2	essential meiotic endonuclease 1 homolog 2 (S. pombe)	NM_001010865	NP_001010865.1	null	chr16:1763229 - 1766240		Stability
2027	ENO3	enolase 3 (beta, muscle)	NM_053013	NP_443739.2	ENSG00000108515	chr17:4795869 - 4801066	glycolysis;lyase activity;magnesium ion binding;phosphopyruvate hydratase activity;phosphopyruvate hydratase complex	Stability
2035	EPB41	erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	NM_203343, NM_004437, NM_203342	NP_976218.1, NP_004428.1, NP_976217.1	ENSG00000159023	chr1:29186536 - 29314896	actin binding;binding;circulation;cortical actin cytoskeleton organization and biogenesis;cortical cytoskeleton;cytoplasm;cytoskeleton;membrane;nucleus;phosphatidylinositol binding;plasma membrane;protein complex;spectrin;structural constituent of cytoskeleton;structural molecule activity	Stability,  Tumor Suppressor
2036	EPB41L1	erythrocyte membrane protein band 4.1-like 1	NM_012156, NM_177996	NP_036288.2, NP_818932.1	ENSG00000088367	chr20:34225113 - 34280676	actin binding;binding;cortical actin cytoskeleton organization and biogenesis;cytoplasm;cytoskeletal protein binding;cytoskeleton;membrane;structural molecule activity	Stability
2039	EPB49	erythrocyte membrane protein band 4.9 (dematin)	NM_001114138, NM_001114136, NM_001114139, NM_001978, NM_001114135, NM_001114137	NP_001107610.1, NP_001107608.1, NP_001107611.1, NP_001969.2, NP_001107607.1, NP_001107609.1	ENSG00000158856	chr8:21980332 - 21994920	actin binding;actin cytoskeleton;actin filament bundle formation;barbed-end actin filament capping;cytoskeleton organization and biogenesis	Stability
26122	EPC2	enhancer of polycomb homolog 2 (Drosophila)	NM_015630	NP_056445.3	ENSG00000135999	chr2:149119188 - 149260416	chromatin modification;DNA repair;nucleus;regulation of transcription, DNA-dependent;transcription	Stability
51327	ERAF	erythroid associated factor	NM_016633	NP_057717.1	ENSG00000169877	chr16:31446961 - 31447513	hemoglobin binding;hemoglobin complex;hemoglobin metabolic process;hemopoiesis;protein folding;unfolded protein binding	Stability
2064	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	NM_001005862, NM_004448	NP_001005862.1, NP_004439.2	ENSG00000141736	chr17:35110017 - 35137823	apical plasma membrane;ATP binding;cell proliferation;cytoplasm;epidermal growth factor receptor activity;ErbB-3 class receptor binding;extracellular region;heart development;identical protein binding;integral to membrane;mammary gland development;membrane;myelination;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;peripheral nervous system development;phosphoinositide-mediated signaling;plasma membrane;positive regulation of epithelial cell proliferation;positive regulation of MAP	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Amplification
2065	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	NM_001982, NM_001005915	NP_001973.2, NP_001005915.1	ENSG00000065361	chr12:54760351 - 54782106	apical plasma membrane;ATP binding;epidermal growth factor receptor activity;heart development;integral to plasma membrane;lateral plasma membrane;membrane;nucleotide binding;peripheral nervous system development;protein amino acid phosphorylation;protein binding;protein heterodimerization activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene
2067	ERCC1	excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)	NM_001983, NM_202001	NP_001974.1, NP_973730.1	ENSG00000012061	chr19:50608645 - 50618472	damaged DNA binding;DNA repair;endonuclease activity;hydrolase activity;intracellular;nucleotide-excision repair;nucleotide-excision repair complex;nucleus;sequence-specific DNA binding	Stability
2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	NM_000122	NP_000113.1	ENSG00000163161	chr2:127731641 - 127768127	3' to 5' DNA helicase activity;ATP binding;ATP-dependent DNA helicase activity;damaged DNA binding;DNA binding;DNA topological change;helicase activity;holo TFIIH complex;hydrolase activity;induction of apoptosis;nucleotide binding;nucleotide-excision repair;nucleus;regulation of transcription, DNA-dependent;sensory perception of sound;transcription;transcription factor binding;transcription from RNA polymerase II promoter;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Protein Kinase,  Stability,  Missense mutation,  Splicing mutation
2072	ERCC4	excision repair cross-complementing rodent repair deficiency, complementation group 4	NM_005236	NP_005227.1	ENSG00000175595	chr16:13921523 - 13949705	DNA binding;endodeoxyribonuclease activity;hydrolase activity;magnesium ion binding;nucleotide-excision repair;nucleotide-excision repair complex;nucleus	Futreal et al 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation
56605	ERO1LB	ERO1-like beta (S. cerevisiae)	NM_019891	NP_063944.2	ENSG00000086619	chr1:234448438 - 234511706	electron transport;endoplasmic reticulum;membrane;oxidoreductase activity;protein folding;transport;unfolded protein binding	Stability
114799	ESCO1	establishment of cohesion 1 homolog 1 (S. cerevisiae)	NM_052911	NP_443143.2	ENSG00000141446	chr18:17364301 - 17408802	acyltransferase activity;cell cycle;metal ion binding;nucleus;transferase activity;zinc ion binding	Stability
157570	ESCO2	establishment of cohesion 1 homolog 2 (S. cerevisiae)	NM_001017420	NP_001017420.1	ENSG00000171320	chr8:27688950 - 27716874	acyltransferase activity;cell cycle;metal ion binding;nucleus;transferase activity;zinc ion binding	Stability
2099	ESR1	estrogen receptor 1	NM_001122740, NM_001122742, NM_001122741	NP_001116212.1, NP_001116214.1, NP_001116213.1	ENSG00000091831	chr6:152170740 - 152461794	cell growth;chromatin remodeling complex;DNA binding;estrogen receptor activity;estrogen receptor signaling pathway;lipid binding;membrane;metal ion binding;negative regulation of mitosis;nitric-oxide synthase regulator activity;nucleus;protein binding;receptor activity;regulation of transcription, DNA-dependent;sequence-specific DNA binding;signal transduction;steroid binding;steroid hormone receptor activity;transcription factor activity;zinc ion binding	Stability,  Tumor Suppressor
