Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
284656	EPHA10	EPH receptor A10	NM_173641, NM_001099439	NP_775912.2, NP_001092909.1	ENSG00000175777	chr1:37956630 - 38003325	ATP binding;ephrin receptor activity;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
1969	EPHA2	EPH receptor A2	NM_004431	NP_004422.2	ENSG00000142627	chr1:16324296 - 16355014	ATP binding;ephrin receptor activity;ephrin receptor signaling pathway;integral to plasma membrane;membrane;multicellular organismal development;neuron differentiation;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene
2042	EPHA3	EPH receptor A3	NM_005233, NM_182644	NP_005224.2, NP_872585.1	ENSG00000044524	chr3:89239588 - 89611342	ATP binding;ephrin receptor activity;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2043	EPHA4	EPH receptor A4	NM_004438	NP_004429.1	ENSG00000116106	chr2:221998991 - 222145212	adult walking behavior;ATP binding;axon guidance;ephrin receptor activity;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2044	EPHA5	EPH receptor A5	NM_004439, NM_182472	NP_004430.4, NP_872272.2	ENSG00000145242	chr4:65872426 - 66218055	ATP binding;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;transmembrane-ephrin receptor activity	Protein Kinase,  Tyrosine Kinase
285220	EPHA6	EPH receptor A6	NM_173655, NM_001080448	NP_775926.1, NP_001073917.2	ENSG00000080224	chr3:98016157 - 98950235	ATP binding;ephrin receptor activity;integral to membrane;kinase activity;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2045	EPHA7	EPH receptor A7	NM_004440	NP_004431.1	ENSG00000135333	chr6:94009864 - 94185780	ATP binding;ephrin receptor activity;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein binding;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2046	EPHA8	EPH receptor A8	NM_020526, NM_001006943	NP_065387.1, NP_001006944.1	ENSG00000070886	chr1:22762715 - 22800821	ATP binding;ephrin receptor activity;integral to membrane;membrane;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2047	EPHB1	EPH receptor B1	NM_004441	NP_004432.1	ENSG00000154928	chr3:135997163 - 136460652	ATP binding;ephrin receptor activity;integral to plasma membrane;nervous system development;nucleotide binding;plasma membrane;protein amino acid phosphorylation;protein binding;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2048	EPHB2	EPH receptor B2	NM_017449, NM_004442	NP_059145.2, NP_004433.2	ENSG00000133216	chr1:22910062 - 23112650	ATP binding;ephrin receptor activity;integral to membrane;membrane;nervous system development;nucleotide binding;protein amino acid phosphorylation;protein binding;protein-tyrosine kinase activity;receptor activity;synapse;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway;transmembrane-ephrin receptor activity	Vogelstein and Kinzler 2004,  Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase
2049	EPHB3	EPH receptor B3	NM_004443	NP_004434.2	ENSG00000182580	chr3:185762717 - 185782104	ATP binding;axon guidance;axon guidance receptor activity;ephrin receptor activity;integral to plasma membrane;membrane;nucleotide binding;protein amino acid phosphorylation;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2050	EPHB4	EPH receptor B4	NM_004444	NP_004435.3	ENSG00000196411	chr7:100239018 - 100262588	ATP binding;cell proliferation;cell surface;ephrin receptor activity;integral to plasma membrane;membrane;nucleotide binding;organ morphogenesis;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;regulation of angiogenesis;transferase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tumor Suppressor,  Tyrosine Kinase
2051	EPHB6	EPH receptor B6	NM_004445	NP_004436.2	ENSG00000106123	chr7:142271152 - 142278779	ATP binding;ephrin receptor activity;integral to membrane;membrane;nucleotide binding;protein amino acid phosphorylation;protein-tyrosine kinase activity;receptor activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase
2064	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	NM_001005862, NM_004448	NP_001005862.1, NP_004439.2	ENSG00000141736	chr17:35110017 - 35137823	apical plasma membrane;ATP binding;cell proliferation;cytoplasm;epidermal growth factor receptor activity;ErbB-3 class receptor binding;extracellular region;heart development;identical protein binding;integral to membrane;mammary gland development;membrane;myelination;non-membrane spanning protein tyrosine kinase activity;nucleotide binding;peripheral nervous system development;phosphoinositide-mediated signaling;plasma membrane;positive regulation of epithelial cell proliferation;positive regulation of MAP	Alpha6Beta4 Integrin,  Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Stability,  Tumor Suppressor,  Tyrosine Kinase,  Entrez Query:Oncogene,  Amplification
2065	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	NM_001982, NM_001005915	NP_001973.2, NP_001005915.1	ENSG00000065361	chr12:54760351 - 54782106	apical plasma membrane;ATP binding;epidermal growth factor receptor activity;heart development;integral to plasma membrane;lateral plasma membrane;membrane;nucleotide binding;peripheral nervous system development;protein amino acid phosphorylation;protein binding;protein heterodimerization activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Stability,  Tyrosine Kinase,  Entrez Query:Oncogene
2066	ERBB4	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)	NM_005235, NM_001042599	NP_005226.1, NP_001036064.1	ENSG00000178568	chr2:211956584 - 213111499	ATP binding;cell proliferation;integral to plasma membrane;membrane;multicellular organismal development;nucleotide binding;protein amino acid phosphorylation;protein binding;protein heterodimerization activity;receptor activity;signal transduction;transferase activity;transmembrane receptor protein tyrosine kinase activity;transmembrane receptor protein tyrosine kinase signaling pathway	Protein Kinase,  Tyrosine Kinase,  Entrez Query:Oncogene
2068	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2 (xeroderma pigmentosum D)	NM_000400	NP_000391.1	ENSG00000104884	chr19:50546726 - 50565638	5' to 3' DNA helicase activity;aging;ATP binding;ATP-dependent DNA helicase activity;DNA binding;holo TFIIH complex;hydrolase activity;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;induction of apoptosis;magnesium ion binding;nucleobase, nucleoside, nucleotide and nucleic acid metabolic process;nucleotide binding;nucleotide-excision repair;nucleus;post-embryonic development;protein binding;regulation of transcription, DNA-dependent;response to oxidative stress;sensory pe	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Protein Kinase,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	NM_000122	NP_000113.1	ENSG00000163161	chr2:127731641 - 127768127	3' to 5' DNA helicase activity;ATP binding;ATP-dependent DNA helicase activity;damaged DNA binding;DNA binding;DNA topological change;helicase activity;holo TFIIH complex;hydrolase activity;induction of apoptosis;nucleotide binding;nucleotide-excision repair;nucleus;regulation of transcription, DNA-dependent;sensory perception of sound;transcription;transcription factor binding;transcription from RNA polymerase II promoter;transcription-coupled nucleotide-excision repair	Futreal et al 2004,  Protein Kinase,  Stability,  Missense mutation,  Splicing mutation
2069	EREG	epiregulin	NM_001432	NP_001423.1	ENSG00000124882	chr4:75449889 - 75469389	angiogenesis;cell-cell signaling;cytokine and chemokine mediated signaling pathway;epidermal growth factor receptor binding;epidermal growth factor receptor signaling pathway;extracellular space;female meiosis;growth factor activity;integral to plasma membrane;keratinocyte differentiation;keratinocyte proliferation;luteinizing hormone signaling pathway;membrane;mRNA transcription;multicellular organismal development;negative regulation of epithelial cell proliferation;negative regulation of smooth muscle ce	Protein Kinase,  Entrez Query:Oncogene
2081	ERN1	endoplasmic reticulum to nucleus signalling 1	NM_001433	NP_001424.3	ENSG00000178607	chr17:59475079 - 59561121	apoptosis;ATP binding;cell cycle arrest;electron transport;endoplasmic reticulum;endoplasmic reticulum membrane;endoribonuclease activity, producing 5'-phosphomonoesters;hydrolase activity;induction of apoptosis;integral to endoplasmic reticulum membrane;integral to membrane;magnesium ion binding;membrane;mRNA processing;nucleotide binding;protein amino acid autophosphorylation;protein binding;protein modification process;protein serine/threonine kinase activity;regulation of transcription, DNA-dependent;tr	Protein Kinase
10595	ERN2	endoplasmic reticulum to nucleus signalling 2	NM_033266	NP_150296.3	ENSG00000134398	chr16:23609652 - 23632153	apoptosis;ATP binding;cell cycle arrest;electron transport;endonuclease activity;endoplasmic reticulum;endoribonuclease activity, producing 5'-phosphomonoesters;hydrolase activity;induction of apoptosis;integral to membrane;magnesium ion binding;membrane;mRNA processing;negative regulation of transcription;nucleotide binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;regulation of transcription, DNA-dependent;response to stress;rRNA catabolic process;transcription;transferas	Protein Kinase
54206	ERRFI1	ERBB receptor feedback inhibitor 1	NM_018948	NP_061821.1	ENSG00000116285	chr1:7995856 - 7998266	cytoplasm;protein binding;response to stress;Rho GTPase activator activity	EGFR1,  Protein Kinase,  Tumor Suppressor,  Entrez Query:Oncogene
5394	EXOSC10	exosome component 10	NM_001001998, NM_002685	NP_001001998.1, NP_002676.1	ENSG00000171824	chr1:11049361 - 11082475	3'-5' exonuclease activity;hydrolase activity;identical protein binding;intracellular;mRNA catabolic process, nonsense-mediated decay;nuclear exosome (RNase complex);nucleolus;nucleus;protein serine/threonine kinase activity;RNA binding;rRNA processing	Protein Kinase,  Stability
2159	F10	coagulation factor X	NM_000504	NP_000495.1	ENSG00000126218	chr13:112825170 - 112851832	blood coagulation;calcium ion binding;coagulation factor Xa activity;extracellular region;peptidase activity;proteolysis	Protein Kinase,  Stability
2149	F2R	coagulation factor II (thrombin) receptor	NM_001992	NP_001983.2	ENSG00000181104	chr5:76047888 - 76065084	anatomical structure morphogenesis;apoptosis;blood coagulation;caspase activation;cell motility;G-protein coupled receptor protein signaling pathway;Golgi apparatus;integral to plasma membrane;multicellular organismal development;plasma membrane;positive regulation of I-kappaB kinase/NF-kappaB cascade;receptor activity;receptor binding;regulation of progression through cell cycle;response to wounding;rhodopsin-like receptor activity;signal transduction;STAT protein nuclear translocation;thrombin receptor ac	Protein Kinase,  Stability
2152	F3	coagulation factor III (thromboplastin, tissue factor)	NM_001993	NP_001984.1	ENSG00000117525	chr1:94768603 - 94779780	blood coagulation;immune response;integral to membrane;plasma membrane;transmembrane receptor activity	Protein Kinase,  Stability,  Tumor Suppressor,  Entrez Query:Oncogene
2155	F7	coagulation factor VII (serum prothrombin conversion accelerator)	NM_019616, NM_000131	NP_062562.1, NP_000122.1	ENSG00000057593	chr13:112808156 - 112821323	blood coagulation;calcium ion binding;coagulation factor VIIa activity;extracellular region;proteolysis;serine-type endopeptidase activity	Protein Kinase,  Stability
