Entrez ID	Gene Symbol	Gene Name	Refseq mRNA	Refseq Protein	Ensembl Gene ID	UCSC Genomic Coordinates	GO Categories	Sources
7428	VHL	von Hippel-Lindau tumor suppressor	NM_198156, NM_000551	NP_937799.1, NP_000542.1	ENSG00000134086	chr3:10158531 - 10166649	anti-apoptosis;cell cycle;cell morphogenesis;cytosol;endoplasmic reticulum;mitochondrion;negative regulation of cell proliferation;negative regulation of progression through cell cycle;negative regulation of transcription from RNA polymerase II promoter;nucleus;positive regulation of cell differentiation;protein stabilization;protein ubiquitination;proteolysis;response to stress;transcription factor binding	Futreal et al 2004,  Hahn and Weinberg 2002,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7454	WAS	Wiskott-Aldrich syndrome (eczema-thrombocytopenia)	NM_000377	NP_000368.1	ENSG00000015285	chrX:48427186 - 48434497	actin cytoskeleton;actin filament polymerization;actin filament-based movement;blood coagulation;defense response;endosome transport;epidermis development;identical protein binding;immune response;protein complex assembly;small GTPase regulator activity;T cell activation;vesicle membrane	Futreal et al 2004,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
7468	WHSC1	Wolf-Hirschhorn syndrome candidate 1	NM_133334, NM_133335, NM_007331	NP_579889.1, NP_579890.1, NP_015627.1	ENSG00000109685	chr4:1872179 - 1950434	anatomical structure morphogenesis;chromatin modification;DNA binding;histone-lysine N-methyltransferase activity;metal ion binding;methyltransferase activity;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transferase activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
54904	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1	NM_017778, NM_023034	NP_060248.2, NP_075447.1	ENSG00000147548	chr8:38252315 - 38324846	cell differentiation;cell growth;chromatin modification;histone methylation;histone-lysine N-methyltransferase activity;metal ion binding;methyltransferase activity;nucleus;protein binding;regulation of transcription, DNA-dependent;transcription;transferase activity;zinc ion binding	Futreal et al 2004,  Translocation
7486	WRN	Werner syndrome	NM_000553	NP_000544.2	ENSG00000165392	chr8:31035505 - 31150160	3'-5' exonuclease activity;aging;ATP binding;ATP-dependent helicase activity;DNA binding;DNA helicase activity;DNA recombination;hydrolase activity;intracellular;nucleotide binding;nucleus;protein binding;regulation of growth rate;telomere maintenance	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Tumor Suppressor,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
7490	WT1	Wilms tumor 1	NM_000378, NM_024424, NM_024426, NM_024425	NP_000369.3, NP_077742.2, NP_077744.3, NP_077743.2	ENSG00000184937	chr11:32367179 - 32413467	cell cycle;intracellular;metal ion binding;negative regulation of progression through cell cycle;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;transcription factor activity;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Vogelstein and Kinzler 2004,  Tumor Suppressor,  Frameshift mutation,  Large deletion,  Missense mutation,  Nonsense mutation,  Splicing mutation
7507	XPA	xeroderma pigmentosum, complementation group A	NM_000380	NP_000371.1	ENSG00000136936	chr9:99477541 - 99499395	damaged DNA binding;metal ion binding;nucleotide-excision repair;nucleus;protein binding;zinc ion binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
7508	XPC	xeroderma pigmentosum, complementation group C	NM_004628	NP_004619.3	ENSG00000154767	chr3:14162441 - 14195072	damaged DNA binding;nucleotide-excision repair;nucleus;protein binding;single-stranded DNA binding	Futreal et al 2004,  Vogelstein and Kinzler 2004,  Stability,  Frameshift mutation,  Missense mutation,  Nonsense mutation,  Splicing mutation
7704	ZBTB16	zinc finger and BTB domain containing 16	NM_001018011	NP_005997.2	ENSG00000109906	chr11:113439232 - 113626487	apoptosis;central nervous system development;DNA binding;intracellular;mesonephros development;metal ion binding;myeloid cell differentiation;negative regulation of myeloid cell differentiation;negative regulation of transcription, DNA-dependent;nuclear speck;nucleus;PML body;protein homodimerization activity;specific transcriptional repressor activity;transcription;transcriptional repressor complex;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Tumor Suppressor,  Translocation
7750	ZMYM2	zinc finger, MYM-type 2	NM_197968, NM_003453	NP_932072.1, NP_003444.1	null	chr13:19465212 - 19558154	biological_process;cellular_component;nucleus;oxidoreductase activity;protein binding;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Stability,  Translocation
55422	ZNF331	zinc finger protein 331	NM_018555	NP_061025.5	ENSG00000130844	chr19:58764442 - 58773018	DNA binding;intracellular;metal ion binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
171017	ZNF384	zinc finger protein 384	NM_133476, NM_001039920, NM_001039919	NP_597733.2, NP_001035009.1, NP_001035008.1	ENSG00000126746	chr12:6647140 - 6658947	DNA binding;intracellular;metal ion binding;nervous system development;nucleic acid binding;nucleus;regulation of transcription, DNA-dependent;transcription;zinc ion binding	Futreal et al 2004,  Mitelman 2000,  Translocation
